user_id,signup_date,plan_type,portfolio_size,annual_revenue,is_active,nps_score,support_tickets_last_90d,success_manager_assigned,csm_id,renewal_due_date
8092,2025-07-01,starter,10,458.57,True,28.0,3,1,CSM005,2026-07-01
8093,2024-11-07,starter,30,669.94,False,-8.0,1,0,,2025-08-04
8094,2024-07-12,starter,40,146.47,True,18.0,0,0,,2026-07-12
8095,2024-12-23,starter,0,129.18,True,4.0,1,0,,2025-12-23
8096,2025-03-29,starter,5,571.8,False,7.0,8,0,,2025-09-18
8097,2024-06-04,starter,40,478.85,True,41.0,0,0,,2026-06-04
8098,2024-04-30,starter,30,461.06,True,58.0,0,0,,2026-04-30
8099,2024-06-21,starter,20,645.77,False,11.0,1,1,CSM004,2025-08-22
8100,2025-04-04,pro,60,3887.43,False,13.0,3,0,,2025-08-03
8101,2025-01-31,pro,2,2077.38,False,-8.0,2,0,,2025-08-24
8102,2023-09-12,pro,100,4184.05,False,-35.0,0,1,CSM014,2025-08-01
8103,2025-02-26,starter,40,358.01,True,13.0,2,0,,2026-02-26
8104,2023-11-26,starter,60,485.4,False,-13.0,1,0,,2025-09-28
8105,2024-02-16,premium,80,24647.96,False,-42.0,2,1,CSM014,2025-09-04
8106,2023-11-07,premium,1,24071.23,False,7.0,0,1,CSM005,2025-09-02
8107,2024-04-23,starter,10,360.27,True,27.0,1,0,,2026-04-23
8108,2024-01-30,pro,3,2742.4,True,-4.0,1,1,CSM001,2026-01-30
8109,2023-12-13,premium,20,6706.24,True,,0,1,CSM005,2025-12-13
8110,2023-09-19,pro,20,2363.66,True,56.0,0,1,CSM003,2026-09-19
8111,2025-02-23,premium,3,13494.6,False,11.0,1,1,CSM013,2025-08-06
8112,2025-01-19,premium,100,9793.69,True,15.0,4,1,CSM012,2026-01-19
8113,2025-04-26,starter,2,428.21,True,33.0,2,0,,2026-04-26
8114,2025-04-29,starter,20,444.8,True,,2,0,,2026-04-29
8115,2024-01-19,pro,4,2411.52,False,-40.0,0,0,,2025-08-09
8116,2025-06-12,pro,30,2415.78,False,12.0,1,0,,2025-08-21
8117,2025-06-24,starter,4,314.93,True,-8.0,5,1,CSM006,2026-06-24
8118,2023-12-13,starter,5,425.79,False,-11.0,0,0,,2025-09-11
8119,2023-10-20,starter,15,259.08,True,2.0,0,0,,2025-10-20
8120,2025-03-02,starter,10,186.62,True,16.0,3,0,,2026-03-02
8121,2025-02-20,premium,10,19278.52,False,-30.0,5,1,CSM001,2025-09-05
8122,2025-07-23,starter,10,220.25,True,19.0,2,0,,2026-07-23
8123,2023-09-11,pro,3,917.25,True,37.0,0,0,,2026-09-11
8124,2025-01-03,starter,60,214.03,True,27.0,4,1,CSM007,2026-01-03
8125,2025-03-21,premium,4,15466.93,False,-55.0,3,1,CSM011,2025-09-06
8126,2025-01-18,starter,5,194.69,False,-9.0,5,0,,2025-08-17
8127,2023-12-25,starter,4,477.13,True,,0,0,,2025-12-25
8128,2025-01-15,starter,40,282.52,False,-55.0,3,0,,2025-09-17
8129,2024-03-18,starter,30,232.71,True,,0,0,,2026-03-18
8130,2025-03-01,starter,3,527.61,True,50.0,1,0,,2026-03-01
8131,2024-08-31,pro,5,2771.09,False,30.0,1,1,CSM011,2025-08-03
8132,2025-05-13,starter,25,443.09,True,12.0,5,0,,2026-05-13
8133,2024-11-06,pro,1,1677.04,False,19.0,0,0,,2025-08-10
8134,2023-10-21,starter,3,380.11,True,45.0,0,0,,2025-10-21
8135,2025-06-11,pro,2,2588.51,True,14.0,2,1,CSM012,2026-06-11
8136,2024-10-22,starter,10,467.22,False,29.0,0,1,CSM014,2025-08-15
8137,2024-01-28,premium,20,10278.77,True,22.0,0,1,CSM010,2026-01-28
8138,2024-10-26,premium,50,11582.7,False,-2.0,2,1,CSM009,2025-08-07
8139,2024-03-04,pro,60,3298.84,True,41.0,0,0,,2026-03-04
8140,2023-10-03,starter,80,810.08,True,32.0,0,0,,2025-10-03
8141,2024-08-25,pro,1,1703.63,True,60.0,1,1,CSM014,2026-08-25
8142,2024-03-13,starter,15,191.91,False,28.0,1,0,,2025-08-22
8143,2023-12-19,starter,10,288.15,False,5.0,0,1,CSM006,2025-08-23
8144,2024-02-23,premium,40,13502.38,True,86.0,0,1,CSM004,2026-02-23
8145,2025-01-18,starter,80,548.44,False,,2,1,CSM005,2025-08-09
8146,2024-03-18,starter,50,306.79,False,-76.0,0,0,,2025-08-15
8147,2024-02-03,starter,25,444.21,False,25.0,1,0,,2025-08-24
8148,2024-03-20,pro,25,2880.7,True,62.0,1,0,,2026-03-20
8149,2024-12-03,pro,10,3113.88,True,31.0,3,1,CSM007,2025-12-03
8150,2024-11-15,starter,2,563.15,True,43.0,0,0,,2025-11-15
8151,2024-04-26,premium,80,11073.89,False,-18.0,1,0,,2025-09-30
8152,2025-04-29,starter,2,132.19,True,73.0,1,0,,2026-04-29
8153,2023-12-12,starter,5,435.0,False,-21.0,1,0,,2025-08-05
8154,2024-08-08,starter,100,666.4,True,-6.0,0,1,CSM014,2026-08-08
8155,2024-10-30,starter,2,209.93,True,51.0,1,1,CSM013,2025-10-30
8156,2024-02-20,pro,15,646.25,True,21.0,0,1,CSM006,2026-02-20
8157,2023-09-17,starter,80,586.64,False,14.0,0,1,CSM008,2025-08-03
8158,2024-01-25,starter,4,400.17,False,10.0,1,0,,2025-09-08
8159,2024-07-28,premium,3,16629.06,True,63.0,1,1,CSM002,2026-07-28
8160,2025-07-05,starter,0,409.03,True,71.0,0,1,CSM005,2026-07-05
8161,2024-12-27,premium,1,12265.47,True,30.0,4,1,CSM013,2025-12-27
8162,2024-08-12,starter,60,560.48,True,,0,0,,2026-08-12
8163,2024-03-24,starter,10,450.46,False,23.0,0,0,,2025-09-23
8164,2023-10-29,pro,4,2140.21,True,16.0,0,1,CSM015,2025-10-29
8165,2025-03-10,pro,2,2686.91,True,41.0,4,0,,2026-03-10
8166,2023-10-11,pro,30,1558.57,True,63.0,1,1,CSM015,2025-10-11
8167,2024-08-04,starter,40,573.58,True,,0,0,,2026-08-04
8168,2024-11-13,starter,80,546.13,False,15.0,1,0,,2025-09-24
8169,2023-12-03,pro,3,2811.35,True,34.0,0,1,CSM002,2025-12-03
8170,2024-03-05,pro,5,2753.98,True,-78.0,1,1,CSM015,2026-03-05
8171,2024-08-27,starter,0,394.85,False,-41.0,0,0,,2025-08-09
8172,2024-08-06,pro,1,1005.59,True,52.0,1,0,,2026-08-06
8173,2024-10-21,pro,3,1378.78,True,42.0,0,0,,2025-10-21
8174,2025-03-12,starter,0,129.39,False,-24.0,0,1,CSM014,2025-09-18
8175,2024-01-20,pro,100,3625.08,True,53.0,0,1,CSM001,2026-01-20
8176,2024-07-06,pro,10,2053.59,False,38.0,2,1,CSM015,2025-09-22
8177,2024-06-10,starter,40,295.0,True,11.0,0,0,,2026-06-10
8178,2024-12-29,starter,10,409.05,True,32.0,1,1,CSM005,2025-12-29
8179,2024-08-13,starter,1,334.1,True,78.0,0,0,,2026-08-13
8180,2024-12-25,pro,10,1564.2,True,26.0,2,1,CSM010,2025-12-25
8181,2023-09-02,starter,15,219.32,False,-44.0,0,0,,2025-09-16
8182,2025-07-08,premium,25,16682.0,True,13.0,5,1,CSM012,2026-07-08
8183,2023-09-15,starter,25,603.8,False,50.0,0,0,,2025-09-10
8184,2024-04-26,starter,25,393.7,True,14.0,0,1,CSM004,2026-04-26
8185,2024-02-09,premium,3,23911.52,True,21.0,0,1,CSM005,2026-02-09
8186,2024-03-03,starter,4,555.7,True,6.0,0,0,,2026-03-03
8187,2024-02-23,starter,10,273.63,True,54.0,0,0,,2026-02-23
8188,2025-02-14,premium,15,21986.34,True,79.0,5,1,CSM013,2026-02-14
8189,2023-09-17,premium,80,16672.09,True,48.0,1,1,CSM006,2026-09-17
8190,2024-07-10,starter,2,421.92,False,-26.0,0,1,CSM011,2025-08-23
8191,2024-09-24,pro,30,3266.92,True,72.0,0,0,,2026-09-24
8192,2025-07-14,starter,10,610.6,True,,6,0,,2026-07-14
8193,2023-09-12,pro,40,2503.2,True,52.0,0,0,,2026-09-12
8194,2024-06-08,pro,3,2078.63,False,33.0,0,1,CSM015,2025-09-09
8195,2025-05-02,starter,20,451.31,False,,4,0,,2025-08-15
8196,2024-07-31,starter,10,495.89,True,37.0,0,0,,2026-07-31
8197,2024-01-23,starter,80,368.14,True,22.0,1,0,,2026-01-23
8198,2023-10-16,pro,3,2313.41,False,0.0,1,0,,2025-08-06
8199,2024-12-19,starter,60,640.99,False,-53.0,4,0,,2025-09-07
8200,2024-06-25,starter,2,359.59,True,25.0,1,0,,2026-06-25
8201,2024-06-08,starter,60,377.55,True,21.0,0,0,,2026-06-08
8202,2024-08-23,premium,10,12851.97,True,38.0,0,1,CSM015,2026-08-23
8203,2023-10-04,starter,20,453.93,True,29.0,0,0,,2025-10-04
8204,2023-12-24,premium,4,5662.34,True,40.0,0,1,CSM014,2025-12-24
8205,2023-10-04,starter,80,604.6,True,30.0,0,1,CSM007,2025-10-04
8206,2025-06-01,pro,80,1585.71,True,10.0,7,0,,2026-06-01
8207,2025-06-30,pro,4,1072.93,True,48.0,1,1,CSM011,2026-06-30
8208,2025-07-05,starter,50,184.46,False,2.0,5,0,,2025-08-25
8209,2024-10-03,starter,5,327.01,True,2.0,0,0,,2025-10-03
8210,2025-01-07,premium,60,8503.82,True,-50.0,1,1,CSM003,2026-01-07
8211,2024-04-12,starter,2,471.36,False,22.0,0,0,,2025-08-20
8212,2024-08-14,starter,40,487.34,True,21.0,0,1,CSM001,2026-08-14
8213,2023-09-29,starter,3,231.88,False,15.0,1,0,,2025-08-04
8214,2024-03-21,starter,5,536.37,True,0.0,1,0,,2026-03-21
8215,2023-09-12,starter,40,369.24,True,-22.0,0,0,,2026-09-12
8216,2024-03-31,starter,1,546.58,False,31.0,0,1,CSM006,2025-09-25
8217,2023-09-28,starter,4,381.61,True,35.0,0,1,CSM002,2026-09-28
8218,2024-10-20,starter,60,772.85,True,63.0,1,1,CSM011,2025-10-20
8219,2024-05-18,pro,25,2491.05,True,19.0,0,1,CSM006,2026-05-18
8220,2024-06-26,starter,5,589.47,True,72.0,0,0,,2026-06-26
8221,2024-12-24,starter,1,244.43,False,-27.0,2,0,,2025-09-18
8222,2024-04-04,starter,3,252.6,False,-20.0,0,0,,2025-08-22
8223,2025-05-10,pro,0,2089.19,False,-15.0,1,1,CSM014,2025-09-13
8224,2025-01-17,pro,20,894.46,True,42.0,0,1,CSM012,2026-01-17
8225,2025-05-24,pro,40,3483.09,True,,4,1,CSM012,2026-05-24
8226,2025-03-05,pro,4,2873.23,True,39.0,4,1,CSM009,2026-03-05
8227,2024-02-27,starter,1,300.61,True,-8.0,0,0,,2026-02-27
8228,2024-04-17,pro,20,1559.96,True,56.0,1,1,CSM008,2026-04-17
8229,2024-10-07,starter,60,461.04,False,7.0,1,0,,2025-08-15
8230,2024-07-25,starter,4,444.58,True,37.0,1,1,CSM003,2026-07-25
8231,2024-02-19,pro,60,2821.03,True,47.0,0,0,,2026-02-19
8232,2024-02-28,starter,2,155.07,True,46.0,0,0,,2026-02-28
8233,2025-01-01,starter,50,178.95,False,-17.0,2,0,,2025-08-09
8234,2024-08-20,pro,15,2415.96,True,35.0,0,1,CSM012,2026-08-20
8235,2025-01-12,starter,20,431.51,True,18.0,0,0,,2026-01-12
8236,2024-02-19,starter,15,257.61,False,,0,0,,2025-08-28
8237,2025-04-17,starter,10,526.0,False,1.0,0,1,CSM009,2025-08-16
8238,2024-02-09,pro,1,1965.74,True,67.0,1,1,CSM006,2026-02-09
8239,2024-12-04,pro,2,1311.26,True,28.0,2,0,,2025-12-04
8240,2023-10-15,pro,2,999.62,True,69.0,0,1,CSM006,2025-10-15
8241,2023-10-27,pro,1,1780.34,True,55.0,0,1,CSM006,2025-10-27
8242,2024-01-29,starter,20,524.1,True,28.0,0,0,,2026-01-29
8243,2024-12-11,pro,80,1872.41,False,1.0,2,0,,2025-08-11
8244,2024-09-21,pro,4,1203.3,True,23.0,0,0,,2026-09-21
8245,2024-09-27,starter,0,312.89,False,-4.0,0,0,,2025-08-22
8246,2024-09-26,pro,30,1388.84,False,-10.0,0,0,,2025-08-08
8247,2025-03-22,starter,4,263.29,True,51.0,1,0,,2026-03-22
8248,2025-03-24,starter,25,523.94,True,31.0,7,0,,2026-03-24
8249,2023-09-26,pro,80,1317.31,True,85.0,1,1,CSM007,2026-09-26
8250,2023-12-06,starter,15,370.84,False,-2.0,0,1,CSM015,2025-09-25
8251,2024-01-05,premium,10,11957.02,False,8.0,0,1,CSM010,2025-09-24
8252,2024-11-06,pro,50,849.56,False,54.0,0,0,,2025-09-17
8253,2025-01-15,starter,20,548.62,True,33.0,0,0,,2026-01-15
8254,2023-11-26,pro,80,1745.79,True,38.0,0,1,CSM006,2025-11-26
8255,2024-07-02,premium,5,13445.11,True,5.0,1,1,CSM013,2026-07-02
8256,2024-03-26,starter,80,268.02,True,85.0,0,0,,2026-03-26
8257,2024-11-05,pro,30,3266.24,True,14.0,1,1,CSM003,2025-11-05
8258,2024-05-08,starter,20,551.79,False,,0,1,CSM008,2025-09-29
8259,2024-09-27,pro,10,3027.77,True,51.0,1,1,CSM003,2026-09-27
8260,2025-07-15,pro,25,2872.29,False,,2,1,CSM005,2025-09-12
8261,2024-08-14,premium,100,35808.17,False,-43.0,4,0,,2025-09-10
8262,2024-05-01,pro,0,2047.35,True,50.0,0,0,,2026-05-01
8263,2024-02-25,pro,20,2107.31,False,,1,0,,2025-09-13
8264,2024-12-22,starter,50,253.19,True,49.0,0,0,,2025-12-22
8265,2024-04-21,starter,3,556.78,True,-13.0,0,1,CSM011,2026-04-21
8266,2023-12-27,starter,50,377.95,True,10.0,0,1,CSM001,2025-12-27
8267,2024-04-20,starter,80,689.99,True,45.0,0,0,,2026-04-20
8268,2024-05-06,pro,20,2116.19,True,9.0,1,1,CSM009,2026-05-06
8269,2024-04-21,starter,60,516.63,False,12.0,1,0,,2025-08-23
8270,2025-05-07,premium,2,20196.49,True,35.0,9,1,CSM008,2026-05-07
8271,2025-01-23,starter,1,218.84,False,,1,0,,2025-09-29
8272,2023-11-28,starter,15,152.98,False,0.0,0,0,,2025-09-15
8273,2025-02-23,pro,15,738.29,True,31.0,1,1,CSM007,2026-02-23
8274,2024-07-04,pro,50,2427.06,True,45.0,0,0,,2026-07-04
8275,2024-04-24,starter,20,347.17,False,-55.0,0,1,CSM007,2025-08-27
8276,2025-03-20,starter,1,484.98,True,48.0,0,0,,2026-03-20
8277,2025-07-13,starter,1,158.77,True,,3,0,,2026-07-13
8278,2025-01-22,starter,5,339.65,False,-17.0,1,0,,2025-09-29
8279,2024-07-08,starter,5,424.95,True,26.0,0,0,,2026-07-08
8280,2024-10-07,starter,60,500.98,False,18.0,0,0,,2025-09-19
8281,2023-12-02,pro,40,3023.03,True,74.0,0,1,CSM003,2025-12-02
8282,2024-06-25,pro,100,3602.49,True,47.0,1,1,CSM014,2026-06-25
8283,2024-03-20,premium,25,9485.08,True,17.0,1,1,CSM013,2026-03-20
8284,2025-06-10,premium,4,5975.7,False,32.0,6,1,CSM014,2025-09-22
8285,2024-11-10,pro,3,1678.19,False,-42.0,0,0,,2025-08-14
8286,2024-01-31,pro,10,2798.31,True,-44.0,1,1,CSM010,2026-01-31
8287,2024-04-29,starter,1,158.37,False,0.0,0,0,,2025-08-08
8288,2025-06-09,starter,10,448.5,True,38.0,0,0,,2026-06-09
8289,2024-12-26,starter,60,164.21,True,3.0,1,1,CSM013,2025-12-26
8290,2023-09-09,starter,60,181.07,False,-51.0,0,0,,2025-08-17
8291,2024-01-18,pro,40,1023.22,True,10.0,1,1,CSM010,2026-01-18
8292,2024-07-26,starter,1,383.51,False,13.0,1,0,,2025-09-13
8293,2023-12-30,starter,2,133.47,True,56.0,0,0,,2025-12-30
8294,2023-10-14,premium,15,18042.04,True,37.0,0,1,CSM006,2025-10-14
8295,2025-04-07,starter,4,197.6,False,,1,0,,2025-09-11
8296,2024-09-28,starter,10,319.75,False,-10.0,1,0,,2025-08-17
8297,2025-07-20,pro,15,3069.65,True,55.0,2,1,CSM001,2026-07-20
8298,2025-06-12,premium,3,14783.27,True,24.0,6,1,CSM004,2026-06-12
8299,2024-11-30,starter,30,225.22,False,-55.0,1,0,,2025-09-17
8300,2024-11-03,starter,5,152.59,True,55.0,0,0,,2025-11-03
8301,2025-06-05,premium,50,14388.85,False,-56.0,4,1,CSM006,2025-08-18
8302,2023-12-20,pro,50,3338.3,True,,0,0,,2025-12-20
8303,2025-05-04,starter,20,356.25,False,-12.0,2,0,,2025-08-08
8304,2024-03-19,pro,1,1961.6,True,11.0,0,0,,2026-03-19
8305,2024-04-04,starter,20,509.85,True,,0,0,,2026-04-04
8306,2024-10-06,starter,5,143.29,True,49.0,1,1,CSM005,2025-10-06
8307,2024-10-18,starter,3,575.5,True,,0,0,,2025-10-18
8308,2025-07-15,premium,10,22993.77,True,,4,1,CSM008,2026-07-15
8309,2025-01-25,premium,1,9853.44,True,37.0,0,1,CSM006,2026-01-25
8310,2025-02-03,starter,1,232.66,True,-26.0,0,0,,2026-02-03
8311,2025-02-02,starter,3,297.83,False,-22.0,3,0,,2025-09-25
8312,2024-12-21,premium,60,21837.3,True,-19.0,4,1,CSM013,2025-12-21
8313,2024-07-20,starter,1,579.66,False,3.0,1,0,,2025-09-06
8314,2024-06-29,pro,25,2835.78,True,32.0,1,1,CSM009,2026-06-29
8315,2024-08-26,starter,15,547.42,True,30.0,0,0,,2026-08-26
8316,2023-12-06,starter,20,273.0,False,20.0,1,1,CSM010,2025-08-27
8317,2025-05-19,pro,30,2060.78,True,11.0,5,0,,2026-05-19
8318,2024-02-09,premium,3,3182.76,True,58.0,0,1,CSM001,2026-02-09
8319,2023-09-30,starter,3,333.78,True,39.0,0,0,,2025-09-30
8320,2024-01-27,premium,50,27732.02,True,,0,1,CSM007,2026-01-27
8321,2024-02-23,pro,3,1870.4,False,23.0,0,0,,2025-09-02
8322,2023-11-09,pro,2,2121.42,True,0.0,0,1,CSM013,2025-11-09
8323,2024-08-13,premium,20,8195.18,True,35.0,3,0,,2026-08-13
8324,2023-10-27,starter,2,412.35,True,37.0,1,0,,2025-10-27
8325,2024-01-31,pro,5,1885.81,True,8.0,0,1,CSM015,2026-01-31
8326,2024-01-05,starter,1,395.8,True,19.0,1,0,,2026-01-05
8327,2024-02-24,pro,2,1743.43,True,10.0,1,1,CSM007,2026-02-24
8328,2024-02-02,pro,4,1352.59,True,-18.0,0,1,CSM009,2026-02-02
8329,2023-09-19,pro,15,1889.1,True,61.0,0,1,CSM006,2026-09-19
8330,2025-03-03,pro,25,1898.31,True,62.0,4,1,CSM011,2026-03-03
8331,2024-04-08,pro,15,2692.67,True,13.0,0,0,,2026-04-08
8332,2025-02-08,starter,15,384.17,True,46.0,0,0,,2026-02-08
8333,2025-02-04,starter,30,377.77,True,48.0,3,1,CSM001,2026-02-04
8334,2024-06-09,starter,1,297.98,False,-1.0,0,0,,2025-09-10
8335,2024-08-21,starter,1,257.56,False,-62.0,0,0,,2025-09-05
8336,2025-01-28,pro,10,1662.24,False,-22.0,2,1,CSM005,2025-08-24
8337,2024-06-04,starter,5,603.21,False,37.0,1,1,CSM006,2025-08-15
8338,2024-03-02,pro,5,760.98,False,-50.0,0,0,,2025-09-21
8339,2024-01-06,starter,3,478.22,True,-8.0,0,1,CSM010,2026-01-06
8340,2025-05-29,pro,20,1399.46,True,8.0,5,1,CSM011,2026-05-29
8341,2025-03-05,starter,10,330.81,True,57.0,2,0,,2026-03-05
8342,2024-04-16,starter,4,275.55,True,39.0,0,0,,2026-04-16
8343,2024-09-23,premium,30,24452.99,True,67.0,3,1,CSM011,2026-09-23
8344,2024-09-26,starter,10,504.45,True,-3.0,0,0,,2026-09-26
8345,2024-07-26,pro,20,3291.38,True,35.0,1,1,CSM015,2026-07-26
8346,2024-04-14,starter,4,126.53,False,-26.0,0,1,CSM010,2025-08-03
8347,2025-04-25,pro,15,2638.77,True,43.0,1,0,,2026-04-25
8348,2025-02-08,premium,10,16817.89,True,60.0,4,1,CSM006,2026-02-08
8349,2025-02-06,starter,1,148.61,True,67.0,0,0,,2026-02-06
8350,2024-06-22,pro,1,2027.6,True,82.0,0,1,CSM007,2026-06-22
8351,2024-02-08,pro,2,1254.62,True,18.0,0,1,CSM010,2026-02-08
8352,2024-03-02,starter,20,552.43,True,42.0,0,1,CSM005,2026-03-02
8353,2024-09-05,pro,15,2033.42,True,65.0,2,1,CSM013,2026-09-05
8354,2025-05-26,pro,50,1866.95,True,-5.0,2,1,CSM003,2026-05-26
8355,2024-09-14,starter,0,183.34,True,70.0,0,0,,2026-09-14
8356,2024-05-08,starter,2,543.09,True,42.0,1,0,,2026-05-08
8357,2024-05-13,pro,3,793.32,True,30.0,1,0,,2026-05-13
8358,2024-06-11,starter,1,314.04,True,59.0,0,0,,2026-06-11
8359,2024-03-31,pro,15,1039.37,True,58.0,2,1,CSM009,2026-03-31
8360,2025-02-23,pro,80,2497.27,True,11.0,6,1,CSM001,2026-02-23
8361,2024-06-27,pro,25,1197.65,True,13.0,0,1,CSM014,2026-06-27
8362,2025-07-20,starter,40,309.91,False,18.0,0,0,,2025-08-28
8363,2024-06-06,starter,4,257.29,True,25.0,0,1,CSM012,2026-06-06
8364,2024-06-02,starter,4,349.52,True,57.0,1,0,,2026-06-02
8365,2024-05-26,starter,30,421.81,False,,0,0,,2025-08-23
8366,2024-01-19,starter,3,143.31,True,31.0,0,0,,2026-01-19
8367,2025-02-17,starter,25,426.14,False,-43.0,1,1,CSM012,2025-09-02
8368,2025-03-04,starter,60,713.59,True,-24.0,6,0,,2026-03-04
8369,2024-06-05,pro,1,2559.52,False,36.0,0,1,CSM012,2025-08-26
8370,2024-02-09,starter,5,418.5,True,51.0,0,0,,2026-02-09
8371,2024-09-20,starter,60,507.38,True,,2,1,CSM015,2026-09-20
8372,2024-12-07,starter,60,380.82,True,58.0,0,0,,2025-12-07
8373,2025-02-18,starter,0,423.1,True,18.0,0,1,CSM012,2026-02-18
8374,2024-03-05,premium,1,22058.57,True,-15.0,0,1,CSM010,2026-03-05
8375,2025-01-07,starter,80,478.74,True,0.0,1,0,,2026-01-07
8376,2023-11-10,premium,50,14499.44,True,53.0,0,1,CSM007,2025-11-10
8377,2025-04-28,starter,50,697.63,False,-33.0,1,0,,2025-09-12
8378,2023-11-27,premium,25,15204.17,True,,0,1,CSM009,2025-11-27
8379,2024-11-14,pro,1,2728.17,True,87.0,1,1,CSM003,2025-11-14
8380,2025-07-14,starter,80,435.06,False,11.0,6,0,,2025-09-10
8381,2025-03-25,starter,25,582.58,False,-12.0,3,0,,2025-09-17
8382,2025-01-21,starter,20,225.15,True,49.0,2,0,,2026-01-21
8383,2024-07-31,starter,10,563.35,True,55.0,2,0,,2026-07-31
8384,2024-07-20,pro,30,3028.47,True,45.0,0,1,CSM012,2026-07-20
8385,2024-04-02,starter,15,388.16,True,,0,0,,2026-04-02
8386,2024-10-29,premium,15,16233.56,True,,1,1,CSM009,2025-10-29
8387,2025-02-08,pro,50,3473.13,True,6.0,2,1,CSM011,2026-02-08
8388,2025-07-11,starter,40,239.51,False,-36.0,8,0,,2025-08-16
8389,2023-11-22,pro,3,2469.9,True,55.0,0,1,CSM002,2025-11-22
8390,2023-10-07,pro,40,3105.26,False,50.0,0,0,,2025-09-01
8391,2023-10-16,starter,15,174.33,False,-54.0,0,0,,2025-08-08
8392,2024-12-14,premium,1,15088.71,True,,4,0,,2025-12-14
8393,2024-07-26,starter,10,135.58,False,15.0,0,0,,2025-08-27
8394,2024-09-25,pro,10,1097.34,True,36.0,0,1,CSM015,2026-09-25
8395,2023-11-01,starter,1,290.14,True,80.0,0,0,,2025-11-01
8396,2025-01-25,starter,25,260.29,False,-24.0,2,0,,2025-08-16
8397,2023-12-22,starter,4,134.78,False,27.0,0,0,,2025-09-10
8398,2025-02-12,starter,15,285.21,True,35.0,1,0,,2026-02-12
8399,2025-02-13,premium,3,22061.12,True,20.0,2,1,CSM011,2026-02-13
8400,2024-06-01,pro,50,1502.65,True,,0,1,CSM009,2026-06-01
8401,2024-12-07,starter,40,263.55,False,-44.0,2,0,,2025-09-02
8402,2023-10-23,pro,4,1639.44,False,14.0,0,1,CSM011,2025-08-25
8403,2024-07-11,pro,3,2554.51,True,79.0,1,1,CSM011,2026-07-11
8404,2024-10-07,pro,4,1382.57,True,,0,0,,2025-10-07
8405,2025-06-02,starter,40,150.63,False,-49.0,6,0,,2025-08-31
8406,2025-04-21,pro,50,2593.98,True,49.0,2,1,CSM004,2026-04-21
8407,2023-12-23,starter,3,414.54,True,21.0,0,0,,2025-12-23
8408,2023-12-31,starter,3,549.16,True,-14.0,0,0,,2025-12-31
8409,2025-07-25,pro,25,2882.2,True,,2,1,CSM009,2026-07-25
8410,2024-11-25,pro,2,2631.13,True,49.0,0,1,CSM003,2025-11-25
8411,2024-03-11,starter,60,560.52,False,-10.0,0,1,CSM006,2025-09-29
8412,2024-06-15,starter,100,819.48,True,36.0,0,0,,2026-06-15
8413,2025-05-10,pro,50,3314.57,False,,3,0,,2025-09-04
8414,2024-04-13,starter,25,566.78,True,2.0,0,0,,2026-04-13
8415,2024-01-26,starter,0,502.42,False,-33.0,1,0,,2025-08-06
8416,2024-10-06,starter,1,292.73,True,37.0,0,1,CSM007,2025-10-06
8417,2024-04-15,starter,2,379.09,False,-11.0,0,0,,2025-09-11
8418,2025-05-12,starter,10,355.04,False,-62.0,0,0,,2025-09-29
8419,2025-04-28,starter,15,623.21,True,61.0,3,0,,2026-04-28
8420,2024-08-24,pro,15,758.78,True,47.0,0,1,CSM002,2026-08-24
8421,2023-09-01,pro,5,1343.82,True,50.0,0,1,CSM008,2026-09-01
8422,2024-10-12,starter,25,508.0,True,39.0,0,0,,2025-10-12
8423,2024-11-20,starter,10,592.54,True,87.0,1,0,,2025-11-20
8424,2024-05-30,starter,60,353.9,True,44.0,0,0,,2026-05-30
8425,2023-11-19,pro,2,1485.8,True,33.0,0,0,,2025-11-19
8426,2025-04-27,starter,2,436.98,True,-37.0,1,0,,2026-04-27
8427,2023-11-02,starter,1,468.43,True,49.0,0,0,,2025-11-02
8428,2024-08-24,pro,4,876.39,True,44.0,0,1,CSM005,2026-08-24
8429,2024-08-22,starter,2,378.67,True,25.0,0,0,,2026-08-22
8430,2025-06-29,starter,2,406.24,True,16.0,2,1,CSM002,2026-06-29
8431,2024-04-21,pro,1,1293.34,False,-34.0,0,0,,2025-08-10
8432,2025-04-29,premium,50,11603.54,True,,6,1,CSM014,2026-04-29
8433,2025-04-09,starter,4,270.23,True,65.0,0,1,CSM009,2026-04-09
8434,2024-08-18,pro,5,2475.42,False,-42.0,0,1,CSM012,2025-09-17
8435,2024-02-25,pro,2,935.14,True,-12.0,0,1,CSM006,2026-02-25
8436,2024-10-10,starter,80,629.34,True,38.0,3,0,,2025-10-10
8437,2025-06-06,starter,80,751.11,True,3.0,1,1,CSM010,2026-06-06
8438,2023-12-27,premium,3,8150.11,True,-2.0,0,1,CSM003,2025-12-27
8439,2023-10-03,starter,3,132.45,True,52.0,0,0,,2025-10-03
8440,2024-11-16,pro,80,3806.9,True,49.0,5,1,CSM010,2025-11-16
8441,2023-10-06,starter,2,546.69,True,51.0,1,0,,2025-10-06
8442,2025-06-09,starter,25,258.19,False,15.0,2,0,,2025-08-05
8443,2023-12-15,pro,50,1547.3,True,51.0,4,1,CSM001,2025-12-15
8444,2024-04-10,pro,0,1762.01,True,40.0,1,0,,2026-04-10
8445,2024-03-04,premium,3,23120.79,True,13.0,0,1,CSM011,2026-03-04
8446,2024-04-30,pro,2,1253.27,False,,0,1,CSM015,2025-08-21
